sample_id,noisy_filename,clean_filename,noise_filename,noise_category,target_snr_db,measured_snr_db,snr_error_db,duration_sec,sample_rate,channels,bit_depth,clean_rms,noise_rms_before_scaling,noise_scaling_factor,flag_large_snr_error,gender,age_group,primary_language,native_place_state,native_place_district,highest_qualification,job_category,occupation_domain
S0626,S0626_snr_10dB_helicopter.wav,male_0414.wav,mixkit-helicopter-flying-far-away-2696.wav,helicopter,10,10.0,0.0,15.7283,16000,1,16,0.129239,0.153491,0.32414135,False,Male,30-45,Gujarati,Gujarat,Sabarkantha,Post Graduate,Part Time,Education and Research
S0627,S0627_snr_10dB_helicopter.wav,male_0241.wav,529922__dpath__helicopter-flying-in-downtown.wav,helicopter,10,10.0,0.0,3.9401,16000,1,16,0.048444,0.042796,1.01528994,False,Male,18-30,Dogri,Jammu Kashmir,Jammu,Senior Secondary Level at School (10+2),Full Time,Technology and Services
S0628,S0628_snr_10dB_helicopter.wav,male_0724.wav,spinopel-patrol-helicopter-in-the-sky-492026.mp3,helicopter,10,10.0,0.0,9.6,16000,1,16,0.109771,0.162996,0.19908383,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0629,S0629_snr_10dB_helicopter.wav,male_0610.wav,dragon-studio-helicopter-sound-2-372458.mp3,helicopter,10,10.0,0.0,4.0675,16000,1,16,0.085752,0.099411,0.26845465,False,Male,60+,Marathi,Maharashtra,Solapur,Graduate,Full Time,Healthcare (Medical &amp; Pharma)
S0630,S0630_snr_10dB_helicopter.wav,male_0767.wav,546806__nox_sound__vehicle_helicopter_flyby_close_stereo.wav,helicopter,10,10.0,0.0,7.4,16000,1,16,0.080497,0.042832,1.62760397,False,Male,45-60,Malayalam,Kerala,Pathanamthitta,Graduate,Full Time,Government
S0631,S0631_snr_10dB_helicopter.wav,male_0191.wav,freesound_community-helicopter_passby_1-20087.mp3,helicopter,10,10.0,-0.0,9.56,16000,1,16,0.116456,0.021523,1.37770496,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0632,S0632_snr_10dB_helicopter.wav,male_0083.wav,freesound_community-helicoptero-helicopter-45817.mp3,helicopter,10,10.0,0.0,4.1476,16000,1,16,0.141421,0.056115,0.78350445,False,Male,30-45,Kashmiri,Jammu Kashmir,Anantnag,Doctoral (PhD) or higher level,Full Time,Education and Research
S0633,S0633_snr_10dB_helicopter.wav,male_0521.wav,freesound_community-helicopter-1-60738.mp3,helicopter,10,10.0,0.0,8.16,16000,1,16,0.145829,0.027397,1.96352438,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0634,S0634_snr_10dB_helicopter.wav,male_0877.wav,dragon-studio-helicopter-sound-8d-372463.mp3,helicopter,10,10.0,0.0,5.4082,16000,1,16,0.001932,0.10488,0.00497478,False,Male,45-60,Kashmiri,Jammu Kashmir,Srinagar,Doctoral (PhD) or higher level,Full Time,Education and Research
S0635,S0635_snr_10dB_helicopter.wav,male_0806.wav,721621__sduggysounds__helicopter-fly-by-in-the-woods.wav,helicopter,10,10.0,0.0,4.0134,16000,1,16,0.116907,0.004208,7.07264046,False,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
S0636,S0636_snr_10dB_helicopter.wav,male_0784.wav,514919__joseignaciotriay__helicopter-blackhawk-fast-pass-bye.wav,helicopter,10,10.0,-0.0,5.04,16000,1,16,0.100079,0.014575,1.92189072,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0637,S0637_snr_10dB_helicopter.wav,male_0515.wav,mind_out_of_office-helicopter-sound-noise-arriving-in-the-mountains-237980.mp3,helicopter,10,10.0,0.0,8.5201,16000,1,16,0.060653,0.068624,0.24532434,False,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
S0638,S0638_snr_10dB_helicopter.wav,male_0489.wav,freesound_community-helicopter-engine-starting-part-1-38442.mp3,helicopter,10,10.0,0.0,6.6289,16000,1,16,0.07193,0.032319,0.67644647,False,Male,60+,Marathi,Maharashtra,Solapur,Graduate,Full Time,Healthcare (Medical &amp; Pharma)
S0639,S0639_snr_10dB_helicopter.wav,male_0848.wav,706415__felixblume__helicopter-flying-near-a-military-base-very-loud-with-road-and-city-hum-slight-wind-in-the-desert.wav,helicopter,10,10.0,0.0,4.7763,16000,1,16,0.032921,0.02603,0.83215535,False,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
S0640,S0640_snr_10dB_helicopter.wav,male_0673.wav,freesound_community-helicopter-flyby-64248.mp3,helicopter,10,10.0,0.0,11.9948,16000,1,16,0.086885,0.046151,0.39381289,False,Male,45-60,Kannada,Karnataka,Shimoga,Post Graduate,Other,Manufacturing
S0641,S0641_snr_10dB_helicopter.wav,male_0059.wav,magiaz-helicopter-331266.mp3,helicopter,10,10.0,-0.0,7.325,16000,1,16,0.076062,0.047949,0.53069833,False,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
S0642,S0642_snr_10dB_helicopter.wav,male_0322.wav,juliush-helicopter-8030 (1).mp3,helicopter,10,10.0,0.0,7.9375,16000,1,16,0.024645,0.117397,0.0682654,False,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
S0643,S0643_snr_10dB_helicopter.wav,male_0692.wav,soundreality-helicopter-2-216633.mp3,helicopter,10,10.0,0.0,9.6451,16000,1,16,0.027865,0.306907,0.02581938,False,Male,30-45,Malayalam,Kerala,Palakkad,Post Graduate,Full Time,Technology and Services
S0644,S0644_snr_10dB_helicopter.wav,male_0556.wav,freesound_community-helicopter-68375.mp3,helicopter,10,10.0,0.0,9.0667,16000,1,16,0.129477,0.082817,0.41852206,False,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
S0645,S0645_snr_10dB_helicopter.wav,male_0594.wav,freesound_community-helicopter-74056.mp3,helicopter,10,10.0,0.0,5.1551,16000,1,16,0.110163,0.034017,0.8937889,False,Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
S0646,S0646_snr_10dB_wind.wav,male_0838.wav,dragon-studio-gentle-wind-gusts-447502 (1).mp3,wind,10,10.0,-0.0,10.9878,16000,1,16,0.10532,0.100979,0.39031179,False,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
S0647,S0647_snr_10dB_wind.wav,male_0223.wav,soundreality-wind-blowing-457954.mp3,wind,10,10.0,0.0,3.9881,16000,1,16,0.061872,0.021031,0.87473251,False,Male,18-30,Telugu,Andhra Pradesh,Prakasam,Under Graduate Student,Full Time,Technology and Services
S0648,S0648_snr_10dB_wind.wav,male_0304.wav,dragon-studio-rainstorm-with-wind-351117.mp3,wind,10,10.0,0.0,6.4752,16000,1,16,0.059653,0.086939,0.39186378,False,Male,30-45,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
S0649,S0649_snr_10dB_wind.wav,male_0717.wav,dragon-studio-wind-blowing-sfx-06-423674.mp3,wind,10,10.0,-0.0,3.1305,16000,1,16,0.031382,0.117842,0.08409541,False,Male,45-60,Bodo,Assam,Udalguri,Doctoral (PhD) or higher level,Freelance,Education and Research
S0650,S0650_snr_10dB_wind.wav,male_0159.wav,alexzavesa-strong-wind-1-463603.mp3,wind,10,10.0,0.0,3.3278,16000,1,16,0.152663,0.091397,0.48390257,False,Male,30-45,Punjabi,Punjab,Mansa,Post Graduate,Full Time,Government
S0651,S0651_snr_10dB_wind.wav,male_0499.wav,freesound_community-car-strong-wind-noise-58443.mp3,wind,10,10.0,0.0,4.1497,16000,1,16,0.025665,0.248943,0.03238748,False,Male,18-30,Dogri,Jammu Kashmir,Jammu,Senior Secondary Level at School (10+2),Full Time,Technology and Services
S0652,S0652_snr_10dB_wind.wav,male_0570.wav,soundreality-wind-far-away-sfx-522602.mp3,wind,10,10.0,-0.0,3.8431,16000,1,16,0.134152,0.228363,0.17787737,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0653,S0653_snr_10dB_wind.wav,male_0898.wav,soundreality-wind-forest-sfx-522912.mp3,wind,10,10.0,-0.0,4.0706,16000,1,16,0.048952,0.170552,0.0872368,False,Male,18-30,Kashmiri,Jammu Kashmir,Srinagar,Post Graduate,Other,Education and Research
S0654,S0654_snr_10dB_wind.wav,male_0293.wav,tanweraman-howling-polar-wind-445023.mp3,wind,10,10.0,0.0,5.435,16000,1,16,0.04244,0.134819,0.10642565,False,Male,30-45,Dogri,Jammu Kashmir,Jammu,Graduate,Full Time,Technology and Services
S0655,S0655_snr_10dB_wind.wav,male_0466.wav,dragon-studio-wind-blowing-sfx-07-423677.mp3,wind,10,10.0,-0.0,4.7231,16000,1,16,0.126892,0.158612,0.20739019,False,Male,30-45,Malayalam,Kerala,Palakkad,Post Graduate,Full Time,Technology and Services
S0656,S0656_snr_10dB_wind.wav,male_0989.wav,dragon-studio-wind-gust-386158.mp3,wind,10,10.0,-0.0,5.3315,16000,1,16,0.086362,0.012639,2.11439422,False,Male,30-45,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
S0657,S0657_snr_10dB_wind.wav,male_0400.wav,dragon-studio-heavy-wind-and-rain-515265.mp3,wind,10,10.0,0.0,11.9942,16000,1,16,0.096936,0.175,0.17366768,False,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
S0658,S0658_snr_10dB_wind.wav,male_0003.wav,soundreality-wind-far-away-2-sfx-522600.mp3,wind,10,10.0,0.0,4.3406,16000,1,16,0.100834,0.241676,0.12820042,False,Male,60+,Marathi,Maharashtra,Solapur,Graduate,Full Time,Healthcare (Medical &amp; Pharma)
S0659,S0659_snr_10dB_wind.wav,male_0887.wav,freesound_community-wind-artificial-18750.mp3,wind,10,10.0,0.0,13.6235,16000,1,16,0.038594,0.072779,0.17107705,False,Male,18-30,Kashmiri,Jammu Kashmir,Srinagar,Post Graduate,Other,Education and Research
S0660,S0660_snr_10dB_wind.wav,male_0169.wav,nematoki-winter-wind-305577 (1).mp3,wind,10,10.0,-0.0,7.14,16000,1,16,0.05131,0.049446,1.086886,False,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
S0661,S0661_snr_10dB_wind.wav,male_0726.wav,storegraphic-soft-wind-477404.mp3,wind,10,10.0,0.0,5.2665,16000,1,16,0.097302,0.039966,0.65638845,False,Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
S0662,S0662_snr_10dB_wind.wav,male_0870.wav,dragon-studio-cemetery-wind-467488.mp3,wind,10,10.0,-0.0,3.0417,16000,1,16,0.090069,0.100809,0.25315477,False,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
S0663,S0663_snr_10dB_wind.wav,male_0219.wav,dragon-studio-bitter-cold-wind-482876.mp3,wind,10,10.0,0.0,15.8397,16000,1,16,0.031764,0.05414,0.18566167,False,Male,30-45,Dogri,Jammu Kashmir,Jammu,Graduate,Full Time,Technology and Services
S0664,S0664_snr_10dB_wind.wav,male_0493.wav,soundreality-wind-lake-sfx-522908.mp3,wind,10,10.0,-0.0,8.6266,16000,1,16,0.11919,0.190692,0.19719688,False,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
S0665,S0665_snr_10dB_wind.wav,male_0716.wav,ElevenLabs_Wind (1).mp3,wind,10,10.0,0.0,5.5298,16000,1,16,0.154,0.044386,1.02663697,False,Male,30-45,Kashmiri,Jammu Kashmir,Anantnag,Doctoral (PhD) or higher level,Full Time,Education and Research
S0666,S0666_snr_10dB_wind.wav,male_0752.wav,eryliaa-wind-blowing-through-the-forest-364370.mp3,wind,10,10.0,0.0,6.5262,16000,1,16,0.031477,0.008419,1.777185,False,Male,18-30,Kannada,Karnataka,Bangalore Urban,Graduate,Part Time,Information and Media
S0667,S0667_snr_10dB_wind.wav,male_0171.wav,dragon-studio-elemental-spell-impact-wind-478376.mp3,wind,10,10.0,-0.0,7.0801,16000,1,16,0.055645,0.139373,0.15449912,False,Male,30-45,Dogri,Jammu Kashmir,Jammu,Graduate,Full Time,Technology and Services
S0668,S0668_snr_10dB_wind.wav,male_0243.wav,wind-strong-01.mp3,wind,10,10.0,-0.0,7.4151,16000,1,16,0.071268,0.158551,0.13508963,False,Male,45-60,Bodo,Assam,Udalguri,Doctoral (PhD) or higher level,Freelance,Education and Research
S0669,S0669_snr_15dB_armored_vehicle.wav,male_0981.wav,freesound_community-robot-tank-34600.mp3,armored_vehicle,15,15.0,0.0,3.7861,16000,1,16,0.043027,0.060445,0.35350871,False,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
S0670,S0670_snr_15dB_armored_vehicle.wav,male_0016.wav,the-sound-of-a-tank-truck-engine-factory.mp3,armored_vehicle,15,15.0,0.0,4.3001,16000,1,16,0.176647,0.213932,0.14513902,False,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
S0671,S0671_snr_15dB_armored_vehicle.wav,male_0554.wav,"Armored personnel carrier, armored car.mp3",armored_vehicle,15,15.0,0.0,6.4724,16000,1,16,0.050816,0.126384,0.06825444,False,Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
S0672,S0672_snr_15dB_armored_vehicle.wav,male_0668.wav,military-engine-sound.mp3,armored_vehicle,15,15.0,0.0,5.8912,16000,1,16,0.043137,0.121913,0.05252964,False,Male,60+,Konkani,Goa,North Goa,Graduate,Full Time,Financial Services (Banking and Insurance)
S0673,S0673_snr_15dB_armored_vehicle.wav,male_0052.wav,the-sound-of-the-movement-of-the-tank-caterpillar-and-motor.mp3,armored_vehicle,15,15.0,0.0,5.67,16000,1,16,0.103406,0.087098,0.17784242,False,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
S0674,S0674_snr_15dB_armored_vehicle.wav,male_0990.wav,tank-passing-by.mp3,armored_vehicle,15,15.0,0.0,9.5307,16000,1,16,0.05157,0.045227,1.02877338,False,Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
S0675,S0675_snr_15dB_armored_vehicle.wav,male_0564.wav,Tank engine idling.mp3,armored_vehicle,15,15.0,0.0,5.8391,16000,1,16,0.104932,0.123317,0.13657313,False,Male,45-60,Malayalam,Kerala,Pathanamthitta,Graduate,Full Time,Government
S0676,S0676_snr_15dB_armored_vehicle.wav,male_0454.wav,the-sound-of-a-tanker-truck.mp3,armored_vehicle,15,15.0,0.0,4.395,16000,1,16,0.055865,0.295403,0.03334034,False,Male,30-45,Maithili,Bihar,Sitamarhi,Graduate,Part Time,Education and Research
S0677,S0677_snr_15dB_armored_vehicle.wav,male_0078.wav,freesound_community-hover-vehicle-rev-loop-102894.mp3,armored_vehicle,15,15.0,0.0,3.9478,16000,1,16,0.111006,0.32688,0.06108416,False,Male,45-60,Dogri,Jammu Kashmir,Jammu,Graduate,Full Time,Retail
S0678,S0678_snr_15dB_armored_vehicle.wav,male_0256.wav,1914-18_ tank maneuvering over broken ground.mp3,armored_vehicle,15,15.0,0.0,9.64,16000,1,16,0.043161,0.11034,0.07282887,False,Male,60+,Assamese,Assam,Biswanath,Post Graduate,Other,Education and Research
S0679,S0679_snr_15dB_armored_vehicle.wav,male_0913.wav,freesound_community-tracked-vehicle-91010 (1).mp3,armored_vehicle,15,15.0,0.0,8.4653,16000,1,16,0.125455,0.119053,0.18723243,False,Male,30-45,Gujarati,Gujarat,Sabarkantha,Post Graduate,Part Time,Education and Research
S0680,S0680_snr_15dB_armored_vehicle.wav,male_0718.wav,military-tank-sound-effects.mp3,armored_vehicle,15,15.0,0.0,5.32,16000,1,16,0.041936,0.309324,0.02422007,False,Male,45-60,Kannada,Karnataka,Shimoga,Post Graduate,Other,Manufacturing
S0681,S0681_snr_15dB_armored_vehicle.wav,male_0188.wav,Sherman military tank_ moving.mp3,armored_vehicle,15,15.0,0.0,10.3438,16000,1,16,0.000904,0.045602,0.00677667,False,Male,45-60,Kashmiri,Jammu Kashmir,Srinagar,Doctoral (PhD) or higher level,Full Time,Education and Research
S0682,S0682_snr_15dB_armored_vehicle.wav,male_0830.wav,"Tank column, the movement of a group of tanks.mp3",armored_vehicle,15,15.0,0.0,9.84,16000,1,16,0.054987,0.146627,0.04745818,False,Male,45-60,Kannada,Karnataka,Shimoga,Post Graduate,Other,Manufacturing
S0683,S0683_snr_15dB_armored_vehicle.wav,male_0144.wav,Military tank_ moving at different speeds (2).mp3,armored_vehicle,15,15.0,0.0,6.5401,16000,1,16,0.161346,0.091278,0.69055878,False,Male,30-45,Gujarati,Gujarat,Sabarkantha,Post Graduate,Part Time,Education and Research
S0684,S0684_snr_15dB_armored_vehicle.wav,male_0967.wav,Military armored personnel carrier approaching and passing by.mp3,armored_vehicle,15,15.0,0.0,9.5256,16000,1,16,0.072475,0.059499,0.19256798,False,Male,18-30,Assamese,Assam,Kamrup Metropolitan,Post Graduate,Full Time,Education and Research
S0685,S0685_snr_15dB_armored_vehicle.wav,male_0815.wav,kave_msri-tank-moving-sfx-319878.mp3,armored_vehicle,15,15.0,0.0,4.7691,16000,1,16,0.085065,0.339226,0.04424113,False,Male,45-60,Telugu,Telangana,Hyderabad,Doctoral (PhD) or higher level,Full Time,Education and Research
S0686,S0686_snr_15dB_armored_vehicle.wav,male_0706.wav,mixkit-tractor-driving-away-1599.wav,armored_vehicle,15,15.0,0.0,4.1424,16000,1,16,0.014082,0.128802,0.08057026,False,Male,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Part Time,Education and Research
S0687,S0687_snr_15dB_armored_vehicle.wav,male_0924.wav,the-sound-of-driving-inside-the-tank.mp3,armored_vehicle,15,15.0,0.0,3.3739,16000,1,16,0.140389,0.119043,0.26323909,False,Male,30-45,Marathi,Maharashtra,Raigad,Post Graduate,Full Time,Education and Research
S0688,S0688_snr_15dB_armored_vehicle.wav,male_0255.wav,freesound_community-chugging-diesel-bus-and-rev-23478.mp3,armored_vehicle,15,15.0,0.0,4.7993,16000,1,16,0.14516,0.141161,0.21259205,False,Male,18-30,Bengali,West Bengal,Kolkata,Doctoral (PhD) or higher level,Full Time,Education and Research
S0689,S0689_snr_15dB_armored_vehicle.wav,male_0112.wav,spinopel-delivery-truck-starts-moving-456313.mp3,armored_vehicle,15,15.0,0.0,4.3664,16000,1,16,0.049346,0.101154,0.08869215,False,Male,45-60,Bodo,Assam,Udalguri,Doctoral (PhD) or higher level,Freelance,Education and Research
S0690,S0690_snr_15dB_armored_vehicle.wav,male_0348.wav,freesound_community-general-noise-vehicle-interior-73739.mp3,armored_vehicle,15,15.0,0.0,17.0819,16000,1,16,0.0856,0.027394,0.53110519,False,Male,45-60,Gujarati,Gujarat,Amreli,Post Graduate,Part Time,Education and Research
S0691,S0691_snr_15dB_armored_vehicle.wav,male_0413.wav,sound-from-inside-a-damaged-tank-while-driving.mp3,armored_vehicle,15,15.0,0.0,3.7508,16000,1,16,0.138223,0.076646,0.30201721,False,Male,30-45,Kannada,Karnataka,Shimoga,Post Graduate,Full Time,Education and Research
S0692,S0692_snr_15dB_armored_vehicle.wav,male_0063.wav,freesound_community-driving-tank-engine-88503 (1).mp3,armored_vehicle,15,15.0,0.0,4.2627,16000,1,16,0.024777,0.131287,0.03349753,False,Male,18-30,Hindi,Maharashtra,Pune,Under Graduate Student,Freelance,Financial Services (Banking and Insurance)
S0693,S0693_snr_15dB_artillery.wav,male_0101.wav,freesound_community-laser-cannon-02-33201.mp3,artillery,15,15.0,0.0,4.8166,16000,1,16,0.062416,0.065798,0.14736215,False,Male,30-45,Tamil,Karnataka,Bangalore Rural,Doctoral (PhD) or higher level,Full Time,Education and Research
S0694,S0694_snr_15dB_artillery.wav,male_0662.wav,freesound_community-heavy-laser-cannon-6942.mp3,artillery,15,15.0,0.0,7.52,16000,1,16,0.133221,0.02622,0.84943025,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0695,S0695_snr_15dB_artillery.wav,male_0670.wav,vishiv-futuristic-laser-gun-effects-pack-1-435013 (1).mp3,artillery,15,15.0,0.0,11.3159,16000,1,16,0.076873,0.078626,0.16842489,False,Male,18-30,Kashmiri,Jammu Kashmir,Srinagar,Post Graduate,Other,Education and Research
S0696,S0696_snr_15dB_artillery.wav,male_0690.wav,ejah_music-artillery-shot-heavy-362717.mp3,artillery,15,15.0,-0.0,4.8579,16000,1,16,0.103872,0.062584,0.2939983,False,Male,18-30,Urdu,Bihar,Gaya,Graduate,Full Time,Technology and Services
S0697,S0697_snr_15dB_artillery.wav,male_0056.wav,freesound_community-r12-20-large-rhythmic-artillery-gun-19912.mp3,artillery,15,15.0,0.0,7.32,16000,1,16,0.063847,0.028875,0.43232024,False,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
S0698,S0698_snr_15dB_artillery.wav,male_0479.wav,magiaz-tiro-de-canhao-397854.mp3,artillery,15,15.0,0.0,12.6526,16000,1,16,0.118885,0.032519,0.71915393,False,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
S0699,S0699_snr_15dB_artillery.wav,male_0421.wav,freesound_community-lightning_direct_hit-rowy101wav-14842.mp3,artillery,15,15.0,0.0,4.1401,16000,1,16,0.165482,0.032216,3.53581351,False,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
S0700,S0700_snr_15dB_artillery.wav,male_0756.wav,magiaz-canhao-397921 (1).mp3,artillery,15,15.0,0.0,10.8124,16000,1,16,0.033109,0.028278,0.21449162,False,Male,18-30,Kashmiri,Jammu Kashmir,Srinagar,Post Graduate,Other,Education and Research
S0701,S0701_snr_15dB_artillery.wav,male_0363.wav,freesound_community-blast-37988.mp3,artillery,15,15.0,0.0,7.2004,16000,1,16,0.009181,0.080862,0.02138588,False,Male,30-45,Sindhi,Rajasthan,Ajmer,Post Graduate,Part Time,Government
S0702,S0702_snr_15dB_artillery.wav,male_0442.wav,freesound_community-distant-explosion-39685.mp3,artillery,15,15.0,0.0,9.1914,16000,1,16,0.09347,0.210938,0.08147521,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0703,S0703_snr_15dB_artillery.wav,male_0675.wav,freesound_community-military-war-22938.mp3,artillery,15,15.0,0.0,7.72,16000,1,16,0.116825,0.130517,0.16573501,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0704,S0704_snr_15dB_artillery.wav,male_0947.wav,magiaz-war-394022.mp3,artillery,15,15.0,0.0,6.6602,16000,1,16,0.016447,0.083966,0.03947691,False,Male,30-45,Malayalam,Kerala,Palakkad,Post Graduate,Full Time,Technology and Services
S0705,S0705_snr_15dB_artillery.wav,male_0097.wav,freesound_community-slow-mo-cannon-100971.mp3,artillery,15,15.0,0.0,3.5849,16000,1,16,0.08544,0.245017,0.05897971,False,Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
S0706,S0706_snr_15dB_artillery.wav,male_0195.wav,freesound_community-particle-projectile-cannon_internal4-46267.mp3,artillery,15,15.0,0.0,9.7599,16000,1,16,0.108902,0.117022,0.16674115,False,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
S0707,S0707_snr_15dB_artillery.wav,male_0417.wav,freesound_community-bit-cannon-85932.mp3,artillery,15,15.0,0.0,3.0894,16000,1,16,0.056458,0.336872,0.0282121,False,Male,18-30,Assamese,Assam,Lakhimpur,Post Graduate,Full Time,Technology and Services
S0708,S0708_snr_15dB_artillery.wav,male_0710.wav,snoops_audio-08-weaponry-ultra-heavy-cannon-c-343783 (1).mp3,artillery,15,15.0,0.0,10.24,16000,1,16,0.095891,0.266821,0.06508019,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
